car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Toyota Camry 2007,2007,"376,000KM",N/A,N/A,Green,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Innova 2013,2013,"188,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Toyota Corolla 2013,2013,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"16,000"
Used Toyota Camry 2007,2007,"375,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Corolla 2006,2006,"128,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Toyota Camry 2007,2007,"368,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Cadillac SRX  3.6L (5 Seater) 2011,2011,310KM,Automatic,Petrol,White,4,3600,"
            All Wheel Drive
          ",6,Minor wear and tear,"20,000"
Used Toyota Hilux 2006,2006,"349,674KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Hyundai Centennial 2016,2016,"147,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Tucson 2018,2018,"79,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Azera 2013,2013,"235,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Fortuner 2017,2017,"100,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Corolla 2017,2017,"138,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Accent 2016,2016,"136,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,500"
Used Honda Accord 2016,2016,"133,589KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Hyundai Elantra 2016,2016,"130,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Toyota Corolla 2016,2016,"88,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"21,000"
Used Mazda CX-9 2014,2014,"162,400KM",Automatic,Petrol,Black,5,N/A,"
            Front Wheel Drive
          ",6,Perfect inside out,"58,000"
Used Honda Accord Crosstour 3.5L V6 2013,2013,"200,000KM",Automatic,Petrol,White,4,3500,"
            Front Wheel Drive
          ",4,Perfect inside out,"28,000"
Used Toyota Corolla 2007,2007,"113,300KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Land Cruiser Prado 2003,2003,"269,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"33,000"
Used Toyota Land Cruiser Prado 2012,2012,"352,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"69,000"
Used Toyota Corolla 2007,2007,"113,300KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Kia Optima 2018,2018,"330,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Land Cruiser Prado 2011,2011,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"53,000"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Yaris 2013,2013,"288,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2016,2016,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Land Cruiser Prado 2006,2006,"275,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Camry 2.5L Highline 2011,2011,200KM,Automatic,Petrol,White,4,2487,"
            Front Wheel Drive
          ",4,Perfect inside out,"17,000"
Used Toyota Land Cruiser Prado 2011,2011,"250,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"65,000"
Used Hyundai Elantra 2014,2014,"220,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Corolla 2013,2013,"240,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Hyundai Santa Fe 2009,2009,"270,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"19,000"
Used Toyota Fortuner 2010,2010,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Accent 2014,2014,"200,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,500"
Used Hyundai Sonata 2013,2013,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Accent 2014,2014,"200,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,500"
Used Toyota Fortuner 2010,2010,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Elantra 2014,2014,"220,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Accent 2017,2017,"130,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Land Cruiser Prado 2011,2011,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"53,000"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Corolla 2013,2013,"240,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Hilux 2018,2018,"160,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"85,000"
Used Hyundai Accent 2015,2015,"190,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Land Cruiser Prado 2006,2006,"275,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"37,000"
Used Toyota Yaris 2013,2013,"288,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Land Cruiser Prado 2011,2011,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"45,000"
Used Infiniti QX56 4 Door 5.6L 2009,2009,"204,345KM",Automatic,Petrol,Other,4,5600,"
            All Wheel Drive
          ",8,Perfect inside out,"36,000"
Used Hyundai Santa Fe 2012,2012,"300,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Hyundai Accent 2015,2015,"190,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Yaris 2013,2013,"380,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Hyundai Accent 2017,2017,"130,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,500"
Used Toyota Hilux 2009,2009,"285,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Hyundai Accent 2015,2015,"190,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Kia Sportage 2013,2013,"290,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Toyota Fortuner 2006,2006,"220,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Yaris 2014,2014,"268,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Camry 2007,2007,"85,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"14,000"
Used Hyundai Elantra 2017,2017,"198,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Corolla 2006,2006,"140,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,500"
Used Hyundai Accent 2017,2017,"136,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Kia Sportage 2018,2018,"69,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Santa Fe 2017,2017,"207,126KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Elantra 2017,2017,"217,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Elantra 2017,2017,"280,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Accent 2019,2019,"84,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Hilux 2017,2017,"206,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Tucson 2018,2018,"82,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"42,000"
Used Kia Sportage 2017,2017,"96,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Corolla 2010,2010,"195,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,500"
Used Hyundai Tucson 2016,2016,"361,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"38,000"
Used Toyota Land Cruiser 2013,2013,"249,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"65,000"
Used Toyota Camry 2017,2017,"83,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Land Cruiser Prado 2015,2015,"218,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Toyota Land Cruiser 2004,2004,"460,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Toyota Corolla 2016,2016,"70,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Sonata 2017,2017,"58,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Hyundai Accent 2017,2017,"136,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2013,2013,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"180,000"
Used Toyota Corolla 2013,2013,"11,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Tucson 2014,2014,"244,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Hyundai Elantra 2013,2013,"170,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Honda Accord  2.0T Sport 2019,2019,"44,000KM",Automatic,Petrol,White,4,2,"
            Front Wheel Drive
          ",4,Perfect inside out,"113,000"
Used Toyota Prius  1.8 Iconic 2016,2016,"90,000KM",Automatic,Hybrid,Silver,5,1800,"
            Front Wheel Drive
          ",4,Minor wear and tear,"45,000"
Used Hyundai Accent 2018,2018,"188,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"33,000"
Used Mercedes-Benz C-Class 2018,2018,"102,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"153,000"
Used Toyota Avalon 2013,2013,"317,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"60,000"
Used Lexus LS-Series 2019,2019,"48,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"315,000"
Used Ford Explorer 2010,2010,"241,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"20,800"
Used Toyota Camry 2020,2020,"74,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"122,000"
Used Toyota Camry 2017,2017,"270,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"61,000"
Used Ford F-150 2015,2015,"211,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"122,000"
Used Toyota Hilux 2014,2014,"385,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"57,000"
Used Chevrolet Tahoe 2010,2010,"245,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"45,000"
Used GMC Sierra 1985,1985,"200,000KM",Manual,N/A,Red,N/A,N/A,"
            Drive
          ",8,N/A,"92,000"
Used Hyundai Kona 2020,2020,"18,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"76,400"
Used Honda Accord 2017,2017,"55,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Ford Expedition 2012,2012,"311,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"39,000"
Used Hyundai Sonata 2016,2016,"269,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"39,000"
Used Kia Mohave 2014,2014,"253,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",6,N/A,"38,000"
Used Nissan Altima 2014,2014,"214,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"29,000"
Used Haval H2 2020,2020,"25,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"51,000"
Used Toyota Land Cruiser 2015,2015,"74,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"143,000"
Used Hyundai Sonata 2015,2015,"246,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Renault Symbol 2017,2017,"87,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"22,800"
Used Chrysler 300 2015,2015,"229,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"63,000"
Used Toyota Rav4 2018,2018,"102,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"90,000"
Used Hyundai Sonata 2016,2016,"125,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"47,000"
Used Hyundai Santa Fe 2015,2015,"78,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"66,000"
Used Toyota Highlander 2021,2021,"33,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"155,000"
Used Toyota Yaris 2019,2019,"108,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"42,000"
Used Toyota Hilux 2017,2017,"326,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"77,000"
Used Hyundai Santa Fe 2019,2019,"103,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"85,000"
Used Ford Explorer 2015,2015,"104,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"65,000"
Used Kia Sportage 2015,2015,"95,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"45,000"
Used RAM 1500 2017,2017,"110,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",8,N/A,"75,000"
Used Cadillac XT5 Crossover 2017,2017,"26,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"120,000"
Used Kia Grand Carnival 2015,2015,"166,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"26,000"
Used Chevrolet Tahoe 2015,2015,"328,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"70,000"
Used Hyundai Sonata 2017,2017,"211,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used MG RX8 2020,2020,"46,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"80,000"
Used Cadillac ESCALADE 2015,2015,"179,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"125,000"
Used Hyundai Sonata 2020,2020,"71,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"76,000"
Used Toyota Rav4 2013,2013,"402,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"30,000"
Used Hyundai Santa Fe 2015,2015,"371,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"40,000"
Used Toyota Camry 2019,2019,"138,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"85,000"
Used Ford Mustang 2018,2018,"70,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"160,000"
Used Toyota Rav4 2014,2014,"100,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"15,000"
Used Hyundai Accent 2017,2017,"67,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2012,2012,"60,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"16,000"
Used Toyota Yaris 2015,2015,"263,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"16,000"
Used Hyundai Elantra 2016,2016,"71,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Elantra 2016,2016,"71,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Camry 2016,2016,"400,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"21,000"
Used Hyundai Accent 2017,2017,"70,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Corolla 2016,2016,"57,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Honda Accord 2009,2009,"270,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Hilux 2017,2017,"206,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Hilux 2017,2017,"206,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Elantra 2017,2017,"89,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Kia Sportage 2018,2018,"69,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Hilux 2017,2017,"206,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Elantra 2017,2017,"280,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Elantra 2017,2017,"217,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Suzuki Vitara 2015,2015,"203,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,000"
Used Toyota Corolla 2010,2010,"195,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,500"
Used Kia Sportage 2017,2017,"69,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"43,000"
Used Toyota Land Cruiser Prado 2015,2015,"218,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Toyota Land Cruiser 2004,2004,"460,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Hyundai Accent 2017,2017,"136,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Hilux 2016,2016,"340,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"36,000"
Used Toyota Corolla 2013,2013,"11,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Tucson 2014,2014,"244,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used BMW 3 Series 2016,2016,"115,000KM",Automatic,Petrol,Blue,4,2,"
            Rear Wheel Drive
          ",4,Minor wear and tear,"79,000"
Used Toyota Corolla  1.6 Limited 2016,2016,"221,000KM",Automatic,Petrol,Silver,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"19,000"
Used Hyundai Elantra  1.6L GL 2019,2019,"159,000KM",Automatic,Petrol,Silver,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"24,000"
Used Changan CS75 1.8T GDI Full Option  2WD 2021,2021,"9,320KM",Automatic,Petrol,White,5,1798,"
            Front Wheel Drive
          ",4,Perfect inside out,"60,000"
Used Nissan Altima  2.5 S 2017,2017,"73,000KM",Automatic,Petrol,Black,4,2500,"
            Front Wheel Drive
          ",4,Perfect inside out,"45,000"
Used Ford Explorer 2010,2010,"225,000KM",Automatic,Petrol,White,5,N/A,"
            All Wheel Drive
          ",6,Perfect inside out,"15,000"
New Toyota Land Cruiser Prado 4.0L V6 TXL1 2022,2022,57KM,Automatic,Petrol,White,5,4000,"
            All Wheel Drive
          ",6,Perfect inside out,"184,000"
Used Isuzu D-MAX 2020,2020,"15,000KM",Automatic,Diesel,White,4,N/A,"
            All Wheel Drive
          ",4,Perfect inside out,"100,000"
Used Hyundai Accent HB 2015,2015,"194,000KM",Automatic,Petrol,Silver,4,1600,"
            Front Wheel Drive
          ",Not Sure,Minor wear and tear,"14,000"
Used Hyundai Sonata 2020,2020,"5,000KM",Automatic,Petrol,Gold,4,2,"
            Front Wheel Drive
          ",4,Perfect inside out,"86,000"
Used Hyundai Elantra 2014,2014,"215,000KM",Automatic,Petrol,White,4,1,"
            Drive
          ",4,Perfect inside out,"23,000"
Used Nissan Pathfinder  3.5L SV 4WD (P1) 2018,2018,"72,000KM",Automatic,Petrol,Gray,4,3498,"
            All Wheel Drive
          ",6,Perfect inside out,"89,000"
Used Toyota Hilux 2011,2011,"500,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Accent 2015,2015,"180,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Hyundai Sonata 2018,2018,"90,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"72,000"
Used Kia Sportage 2013,2013,"290,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Rav4 2012,2012,"300,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Land Cruiser Prado 2012,2012,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"74,000"
Used Toyota Land Cruiser Prado 2012,2012,"352,000KM",N/A,N/A,Beige,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"69,000"
Used Toyota Corolla 2007,2007,"113,300KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Kia Optima 2018,2018,"330,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"60,000"
Used Toyota Land Cruiser Prado 2011,2011,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"53,000"
Used Honda Accord  1.5T Sport 2018,2018,10KM,Automatic,Petrol,White,4,1498,"
            Front Wheel Drive
          ",4,Perfect inside out,"30,000"
Used Honda Accord  1.5T LX Sport 2020,2020,10KM,Automatic,Petrol,White,4,1498,"
            Front Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Honda Accord  1.5T LX Sport 2019,2019,10KM,CVT,Petrol,Black,4,1498,"
            Front Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Lexus LX 570 2019,2019,10KM,N/A,N/A,White,N/A,N/A,"
            Drive
          ",8,Perfect inside out,"98,000"
Used Hyundai Elantra  1.6L 2016,2016,200KM,Automatic,Petrol,Black,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"20,000"
Used Toyota Land Cruiser 2016,2016,"318,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"120,000"
Used Ford Taurus 2021,2021,"22,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"116,500"
Used Nissan Altima 2015,2015,"169,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"37,000"
Used Hyundai Sonata 2018,2018,"82,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"61,400"
Used Ford Expedition 2013,2013,"354,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",8,N/A,"44,000"
Used Lexus RX 350 2017,2017,"84,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"190,000"
Used Nissan Pathfinder 2011,2011,"299,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"17,000"
Used Ford Expedition 2014,2014,"392,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"40,000"
Used BMW 5 Series 2016,2016,"131,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"87,000"
Used Cadillac ATS 2018,2018,"48,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"112,000"
Used Audi A6 2012,2012,"304,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
